frame_time_delta,ipv6_plen,ipv6_nxt,frame_len,mqtt_dupflag,mqtt_hdrflags,mqtt_kalive,mqtt_msgid,mqtt_msgtype,mqtt_retain,label,mqtt_len_flag,mqtt_len_null,ipv6_src_fd,ipv6_src_fe,ipv6_dst_fd,ipv6_dst_fe,ipv6_dst_ff
3023593000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4718106000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0710806000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0101960000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004001000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2211041000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0068242000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0007376000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6780726000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1968140000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1348280000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0245975000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1160135000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0063221000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3798109000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0188056000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1097645000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002360000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0097000000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002467000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0000716000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0678002000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0155823000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0315617000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0015161000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0500319000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0191232000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0465386000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2254655000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4001736000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0937850000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0261511000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3522711000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3196959000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0588113000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002829000,47,17,101,0,0,00,0,0,0,0,0,1,10,00,10,00,00
0093465000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0200167000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3339994000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1446117000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2417011000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0116752000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2302388000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0817424000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0247580000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0000493000,40,17,94,0,0,00,0,0,0,0,0,1,10,00,10,00,00
3594826000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0595283000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6053503000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0510438000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0358222000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1359651000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1117434000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1337848000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1399205000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0009708000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0166612000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4405597000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0053380000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0840766000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0003713000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0297372000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1303606000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0100221000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2147851000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3267852000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0180470000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0000645000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1577081000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0303658000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4543895000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0991244000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0422254000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0261679000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2411912000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3451404000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2980665000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004940000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0137659000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0145795000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0022969000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2412093000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1567487000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0362574000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2969398000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2067446000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1050063000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2485690000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0365216000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4396840000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1319420000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0325730000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0462664000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0185493000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0369018000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0973111000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1351592000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
9993412000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004103000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0277547000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0822288000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3717036000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0602606000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0152721000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0860422000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1030632000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0622699000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1961472000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1531564000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0883431000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
10035201000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0259157000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0003899000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0169163000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1952733000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3331035000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6009188000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1050252000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0291149000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2949620000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2050053000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2306440000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0008713000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0299562000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4730118000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2506179000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0852585000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2543120000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1089678000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0313894000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1455090000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0690777000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0034568000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0180351000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2967128000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4965436000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0016292000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0447610000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3824248000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1119894000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3992879000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0823389000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0058365000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6100131000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0103646000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1444457000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2617298000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0357476000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0803791000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0644130000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0564585000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004313000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3437647000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1423187000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1520090000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0021900000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0585646000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0126516000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1235603000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0320016000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2864254000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0307504000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0815123000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0171913000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0018113000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006904000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0887698000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1096053000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0272818000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2050338000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0895841000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2670051000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1091842000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4872656000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1967324000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1296249000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2168679000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0132344000,56,17,110,0,0,00,0,0,0,0,0,1,10,00,10,00,00
0263688000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0551172000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0267940000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0752304000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0084012000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3729249000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0305834000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0127178000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2532685000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1236589000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1023997000,32,58,86,0,0,00,0,0,0,0,0,1,10,00,00,00,10
0338827000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0564308000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0037270000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0005579000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0021251000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2204688000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0251320000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0422817000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1085821000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0356435000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0320253000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1422960000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0647575000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1271633000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2354938000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0504314000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3639062000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0884082000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0348386000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0655324000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0484350000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0801740000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1822033000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3045926000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0588190000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0007458000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1098223000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1655389000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0322436000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0822914000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0595624000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1531067000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1898848000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1592558000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0436427000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1590758000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3767791000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0884020000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0035460000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1012473000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0399238000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2236664000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0292107000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1078186000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0697549000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0142970000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3451701000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0001513000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2077784000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1023173000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0005403000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0096241000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3381582000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1913491000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3397091000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1299349000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6244889000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2056035000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2774207000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0122251000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0515912000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0894600000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6638129000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3305448000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0915266000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0796055000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0428675000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0028338000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2015182000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1064072000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1380587000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1119801000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2122084000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3058599000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004460000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1106398000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2512804000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006450000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0341704000,32,58,86,0,0,00,0,0,0,0,0,1,10,00,00,10,00
0169422000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1203736000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2403559000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2485555000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0277546000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2537658000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3739407000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2463180000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0768401000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
5785802000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2731046000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0497692000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3319569000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0860210000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006159000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1218944000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0003418000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4645419000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1026421000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0195465000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1124788000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2126533000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0249150000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0840288000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3014824000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0582484000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3498101000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0766695000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0440252000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2407044000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2833372000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0681019000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3326302000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0388251000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0622959000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1384614000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2084609000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1726015000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1592819000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0212685000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1854569000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0720598000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0270238000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0291983000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
9933128000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1400828000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3672000000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1838972000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002245000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0042416000,20,6,74,0,0,00,0,0,0,0,0,1,10,00,10,00,00
4492973000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2302545000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0247318000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0459930000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2024107000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0379898000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3271671000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0444738000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1097285000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4632772000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0007880000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0223123000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1734006000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0001575000,47,17,101,0,0,00,0,0,0,0,0,1,10,00,10,00,00
0803683000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0266888000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1856521000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0942178000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0960751000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1426496000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1355222000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2314979000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3166677000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0659127000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0816232000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3337423000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1716406000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1429175000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1435635000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3282649000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0551212000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1118204000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0184162000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1049339000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0854506000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2458950000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
